Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
5;29.62646199;36.16666667;14.66666667;5.945571978;1.055555556;-2.25;0.241562481;0.438613912;0.35546875;-0.538314176;0.42384106;0.38410596;0;0;0;4.651315789;3
5;27.33479532;36.16666667;11.05555556;6.637043879;1.055555556;-3.194444444;0.258142603;0.563231422;0.404835391;-0.638095238;0.357615894;0.463576159;0;0;0;4.440789474;8
5;22.62481725;36.16666667;2.777777778;8.724406604;1.916666667;-3.194444444;0.406341843;0.611622305;0.588333333;-0.725225225;0.331125828;0.490066225;0;0;0;3.901315789;13
5;17.77613304;33.36111111;2.777777778;7.420022455;1.916666667;-3.194444444;0.434520248;0.647287595;0.665123457;-0.753164557;0.357615894;0.523178808;0;0;0;3.388157895;19
6;17.97037837;22.12848;0;4.984676163;1.430528;-1.207008;0.390276916;0.345863216;0.416091077;-0.357632;0.368794326;0.106382979;0.021276596;1;3;3.429577465;4
6;19.63135234;22.12848;14.97584;2.162940538;0.491744;-1.207008;0.095839731;0.345863216;0.219456;-0.357632;0.312056738;0.106382979;0;0;0;3.661971831;3
6;20.31041239;22.12848;16.54048;1.505975054;0.491744;-1.207008;0.099162077;0.295729394;0.222373744;-0.349116952;0.276595745;0.14893617;0;0;0;3.781690141;4
6;20.52196935;22.12848;17.43456;1.143051017;0.491744;-1.207008;0.095370099;0.270769769;0.200529371;-0.309616593;0.24822695;0.191489362;0;0;0;3.809859155;7
6;20.25720834;22.12848;17.43456;1.263136961;0.491744;-1.207008;0.096865656;0.251185457;0.21588761;-0.317119;0.290780142;0.226950355;0;0;0;3.704225352;10
6;20.21565251;22.12848;17.43456;1.228174308;0.491744;-1.207008;0.095612129;0.254045495;0.222429659;-0.321580387;0.290780142;0.219858156;0;0;0;3.704225352;10
6;20.19833758;21.949664;17.43456;1.202806229;0.491744;-1.207008;0.09443908;0.255520161;0.222455619;-0.349649143;0.29787234;0.19858156;0;0;0;3.704225352;10
6;20.14576315;21.949664;15.512288;1.207591432;0.491744;-0.849376;0.086136848;0.177046582;0.211755789;-0.314169778;0.269503546;0.255319149;0;0;0;3.725352113;10
6;19.44498073;21.949664;12.695936;2.15802263;0.983488;-0.849376;0.226926029;0.166770149;0.304412952;-0.321245023;0.29787234;0.304964539;0;0;0;3.591549296;9
6;19.61907448;23.424896;12.695936;2.253458687;0.983488;-0.849376;0.205245967;0.176068489;0.287264593;-0.343662;0.382978723;0.226950355;0;0;0;3.633802817;7
6;20.51126558;26.37536;12.695936;3.097478206;0.983488;-0.849376;0.199714546;0.178305825;0.293769143;-0.37087763;0.397163121;0.191489362;0;0;0;3.830985915;5
6;21.45697555;26.37536;12.695936;3.515860685;0.983488;-0.849376;0.219937293;0.193293253;0.318249905;-0.357632;0.29787234;0.170212766;0;0;0;4.063380282;3
6;22.07968338;26.37536;12.695936;3.774001772;0.983488;-0.849376;0.220735263;0.195096747;0.317185524;-0.340438154;0.29787234;0.184397163;0;0;0;4.211267606;3
6;22.69420597;26.37536;12.695936;3.96607362;0.983488;-0.849376;0.217816331;0.207921236;0.304980622;-0.347913739;0.319148936;0.163120567;0;0;0;4.35915493;3
6;23.95851065;26.777696;12.695936;3.435777476;0.983488;-0.357632;0.212245942;0.083348573;0.293769143;-0.172429714;0.34751773;0.04964539;0;0;0;4.591549296;2
6;25.28861206;26.777696;20.295616;1.475930142;0.312928;-0.134112;0.077233823;0;0.214037333;-0.134112;0.234042553;0.035460993;0;0;0;4.852112676;1
6;25.81624518;26.777696;24.944832;0.401533645;0.22352;-0.22352;0.033225057;0.0312573;0.154973867;-0.1519936;0.106382979;0.070921986;0;0;0;4.992957746;0
6;25.61224383;26.777696;24.542496;0.567833233;0.22352;-0.22352;0.030736309;0.030139431;0.154432;-0.150368;0.078014184;0.078014184;0;0;0;4.845070423;1
6;25.41894625;26.777696;24.14016;0.752291273;0.22352;-0.22352;0.029077432;0.0312573;0.151305846;-0.1519936;0.092198582;0.070921986;0;0;0;4.697183099;1
6;25.35000135;26.777696;24.14016;0.778553256;0.22352;-0.22352;0.032476703;0.036500663;0.158947556;-0.163914667;0.063829787;0.042553191;0;0;0;4.605633803;2
6;25.17811132;26.777696;24.050752;0.772832347;0.178816;-0.22352;0.025809866;0.032476703;0.149013333;-0.158947556;0.021276596;0.063829787;0;0;0;4.5;3
6;24.72477499;26.062432;22.486112;0.859174287;0.134112;-0.22352;0;0.032937389;0.134112;-0.1609344;0.014184397;0.106382979;0;0;0;4.352112676;3
6;24.10080789;26.062432;21.368512;1.217553532;0.22352;-0.268224;0.044704;0.04218495;0.156464;-0.16817219;0.028368794;0.14893617;0;0;0;4.204225352;3
6;23.54956349;25.03424;20.608544;1.348495757;0.536448;-0.402336;0.124393305;0.098181316;0.2771648;-0.208618667;0.106382979;0.127659574;0;0;0;4.098591549;2
6;23.32667313;25.03424;20.56384;1.437873012;0.536448;-1.028192;0.113384106;0.245280445;0.244009333;-0.302611692;0.170212766;0.184397163;0;0;0;4.098591549;2
6;23.10472721;25.03424;20.56384;1.406121351;0.536448;-1.028192;0.101722749;0.233693709;0.235937778;-0.292888276;0.255319149;0.205673759;0;0;0;4.098591549;2
6;22.80974377;25.03424;20.56384;1.19547369;0.536448;-1.028192;0.101687345;0.213094277;0.23318573;-0.268224;0.262411348;0.262411348;0;0;0;4.007042254;1
6;22.72600248;25.213056;20.56384;1.134641218;0.536448;-1.028192;0.092033446;0.221179412;0.21994368;-0.283125333;0.354609929;0.234042553;0;0;0;4.021126761;1
6;23.15761645;26.464768;20.56384;1.557212179;0.536448;-1.028192;0.089580929;0.220021487;0.2170176;-0.2771648;0.390070922;0.24822695;0;0;0;4.161971831;1
6;22.98509679;26.464768;11.980672;2.267849969;0.536448;-1.475232;0.091187222;0.390443552;0.217384157;-0.429327094;0.361702128;0.375886525;0;0;0;4.11971831;3
7;5.303703704;13.58333333;0;5.068689526;1.972222222;-1.777777778;0.489461062;0.447666794;0.732804233;-0.669082125;0.281879195;0.308724832;0.33557047;2;25;1.64;8
7;5.31962963;13.58333333;0;4.959248284;1.972222222;-1.777777778;0.403182293;0.459509011;0.61820331;-0.675438596;0.315436242;0.382550336;0.234899329;4;8.75;1.62;7
7;3.175185185;13.58333333;0;4.289047817;2.861111111;-1.777777778;0.55916739;0.490614065;0.673611111;-0.722222222;0.268456376;0.275167785;0.422818792;4;15.75;1.326666667;5
7;4.100370371;13.58333333;0;4.400288421;2.861111111;-1.777777778;0.568889646;0.454096787;0.673353909;-0.613821138;0.362416107;0.275167785;0.308724832;4;11.5;1.386666667;5
7;4.606111111;12.63888889;0;4.407747303;2.861111111;-1.777777778;0.545321738;0.421429665;0.566425121;-0.595387841;0.308724832;0.355704698;0.275167785;3;13.66666667;1.466666667;7
7;4.036851852;12.63888889;0;4.126460875;2.861111111;-1.833333333;0.663669804;0.425986149;0.692777778;-0.607371795;0.33557047;0.348993289;0.275167785;4;10.25;1.386666667;8
7;4.470740741;12.63888889;0;4.13572627;2.861111111;-1.916666667;0.674940159;0.440619704;0.731111111;-0.624485597;0.33557047;0.362416107;0.261744966;3;13;1.44;9
7;5.803703704;14.5;0;4.281349491;2.861111111;-2.305555556;0.638386973;0.472144619;0.770315091;-0.646551724;0.44966443;0.389261745;0.10738255;4;4;1.613333333;12
7;7.5;16.02777778;0;5.04246714;2.444444444;-3.138888889;0.537647928;0.597541667;0.714052288;-0.732407407;0.456375839;0.402684564;0.080536913;3;4;1.913333333;13
7;7.573148148;16.02777778;0;5.1508848;2.444444444;-3.138888889;0.541758087;0.609324633;0.763247863;-0.763454861;0.436241611;0.429530201;0.080536913;3;4;1.92;12
7;8.261296297;16.02777778;0;5.078996366;2.055555556;-3.138888889;0.458339694;0.744129105;0.640476191;-0.82979798;0.469798658;0.369127517;0.087248322;3;4.333333333;2.006666667;12
7;9.56925926;16.02777778;0;4.618246847;2.055555556;-3.138888889;0.463785555;0.779243823;0.635185185;-0.869047619;0.503355705;0.32885906;0.060402685;2;4.5;2.226666667;13
7;10.13333333;16.02777778;0;4.131547247;2;-3.138888889;0.442345318;0.878277534;0.620232172;-0.951754386;0.44966443;0.382550336;0.046979866;1;7;2.313333333;15
7;7.709814815;15.88888889;0;5.279791343;2;-3.027777778;0.483785333;0.838128452;0.641156463;-0.909722222;0.32885906;0.348993289;0.22147651;2;16.5;1.98;14
7;6.920740741;13.66666667;0;5.06047444;2;-3.027777778;0.568619164;0.907369548;0.762962963;-1.038359788;0.402684564;0.281879195;0.241610738;2;18;1.873333333;17
7;5.631296296;13.66666667;0;5.249133281;2;-3;0.565139922;0.854375539;0.847979798;-1.111805556;0.369127517;0.268456376;0.32885906;3;16.33333333;1.713333333;16
7;4.472222222;13.66666667;0;4.996761318;1.916666667;-3;0.585947541;0.828864499;0.840277778;-1.089793282;0.268456376;0.288590604;0.416107383;3;20.66666667;1.54;14
7;2.908333333;12.83333333;0;4.130526526;2.166666667;-3;0.636970896;0.751379733;0.962962963;-1.117063492;0.241610738;0.281879195;0.489932886;5;14.6;1.313333333;12
7;2.585925926;12.83333333;0;3.972464502;2.166666667;-2.5;0.636970896;0.650675546;0.962962963;-1.019607843;0.241610738;0.228187919;0.543624161;4;20.25;1.273333333;10
7;1.309814815;11.88888889;0;2.667627252;2.166666667;-2.194444444;0.620715769;0.652544769;0.935185185;-0.963293651;0.140939597;0.187919463;0.684563758;4;25.5;1.106666667;5
7;1.835925926;11.69444444;0;3.130441813;2.166666667;-1.944444444;0.600800939;0.56814634;0.754480287;-0.847736625;0.208053691;0.181208054;0.617449664;3;30.66666667;1.16;6
7;1.764259259;11.69444444;0;3.143548172;2.166666667;-1.944444444;0.581361076;0.553175457;0.814814815;-0.875;0.201342282;0.174496644;0.637583893;4;23.75;1.16;6
7;2.211666667;11.69444444;0;3.3155811;2.138888889;-1.944444444;0.489131543;0.57867945;0.768018018;-0.957885305;0.248322148;0.208053691;0.536912752;2;40;1.186666667;6
7;3.652037037;11.69444444;0;3.84752113;2.138888889;-1.944444444;0.484886022;0.53182286;0.805555556;-0.848238482;0.32885906;0.275167785;0.369127517;2;27.5;1.346666667;9
7;4.042592593;11.69444444;0;3.619807784;2.138888889;-1.944444444;0.493363962;0.512225884;0.782163743;-0.833333333;0.382550336;0.355704698;0.22147651;3;11;1.346666667;10
7;3.058518519;11.05555556;0;3.183954255;2.138888889;-1.916666667;0.481443209;0.466772774;0.71474359;-0.714814815;0.348993289;0.402684564;0.22147651;7;4.714285714;1.22;7
7;3.929074074;11.05555556;0;3.469717272;2.138888889;-1.916666667;0.472549867;0.478139367;0.699834162;-0.685823755;0.44966443;0.389261745;0.140939597;7;3;1.34;7
7;4.018333333;11.05555556;0;3.324408307;2.361111111;-1.972222222;0.534246876;0.504405333;0.711279461;-0.671296296;0.44295302;0.402684564;0.147651007;7;3.142857143;1.306666667;8
7;4.298703704;12.22222222;0;3.559242787;2.361111111;-2.361111111;0.533688181;0.560387392;0.68359375;-0.688620072;0.429530201;0.416107383;0.147651007;7;3.142857143;1.373333333;10
7;4.801481481;12.22222222;0;3.595940408;2.361111111;-2.361111111;0.514454332;0.57197343;0.663580247;-0.683159722;0.422818792;0.429530201;0.127516779;7;2.714285714;1.486666667;10
8;5.871671076;15.51666667;0;4.776756416;2.188888889;-2.169444444;0.637814825;0.60908368;1.001523298;-1.145542636;0.496;0.344;0.16;4;5;1.642857143;15
8;6.414792769;15.51666667;0;4.856981393;2.188888889;-2.169444444;0.635228438;0.617342447;0.997707231;-1.098490338;0.504;0.368;0.12;3;5;1.722222222;16
8;6.726190476;15.51666667;0;4.907654772;2.188888889;-2.169444444;0.62551921;0.613490629;0.955842912;-1.052944444;0.464;0.4;0.12;3;5;1.76984127;16
8;6.766953263;15.51666667;0;4.931441352;2.188888889;-2.541666667;0.637436175;0.639101823;0.9843107;-1.086215933;0.432;0.424;0.12;3;5;1.76984127;16
8;6.45606261;15.51666667;0;4.977444637;2.188888889;-2.541666667;0.625307112;0.650969462;1.018002137;-1.131738683;0.416;0.432;0.128;4;4;1.738095238;17
8;6.233443562;15.51666667;0;5.12051699;2.188888889;-2.541666667;0.616382992;0.661807098;1.040651709;-1.126143791;0.416;0.408;0.16;4;5;1.722222222;16
8;6.144951499;15.51666667;0;5.108338987;2.502777778;-2.541666667;0.656793573;0.661807098;1.087713675;-1.126143791;0.416;0.408;0.16;4;5;1.706349206;15
8;6.211574074;15.51666667;0;5.158136863;2.502777778;-2.541666667;0.664829038;0.661656059;1.020711501;-1.09486715;0.456;0.368;0.16;4;5;1.73015873;14
8;6.621340388;15.51666667;0;5.231457444;2.502777778;-2.541666667;0.667549171;0.666979363;1.006704981;-1.105555556;0.464;0.352;0.16;4;5;1.80952381;14
8;6.980202822;15.51666667;0;5.073216611;2.502777778;-2.541666667;0.661360771;0.662937087;1.011944444;-1.089009662;0.48;0.368;0.12;3;5;1.849206349;15
8;7.25154321;15.51666667;0;5.044975933;2.502777778;-2.541666667;0.672816845;0.683210793;1.000682261;-1.133944444;0.456;0.4;0.12;3;5;1.904761905;17
8;7.327535273;15.51666667;0;5.009831951;2.502777778;-2.541666667;0.662234938;0.697022119;1.004462659;-1.169565217;0.488;0.368;0.12;3;5;1.920634921;19
8;7.60361552;15.51666667;0;4.90567666;2.502777778;-2.541666667;0.66319188;0.69355971;0.983429119;-1.144560185;0.464;0.384;0.12;3;5;1.96031746;18
8;7.51313933;15.51666667;0;4.879153481;2.502777778;-2.541666667;0.672610465;0.690807247;0.939989518;-1.080503145;0.424;0.424;0.12;3;5;1.952380952;17
8;7.090674603;15.51666667;0;4.715812964;2.502777778;-2.541666667;0.679261446;0.662209643;0.990277778;-1.064032567;0.384;0.464;0.12;3;5;1.880952381;18
8;6.51494709;14.10833333;0;4.605675978;2.502777778;-2.541666667;0.679261446;0.670357027;0.990277778;-1.045565302;0.384;0.456;0.136;4;4.25;1.801587302;18
8;6.185185185;14.10833333;0;4.708657131;2.502777778;-2.541666667;0.664578529;0.65956304;0.982897604;-0.978952991;0.408;0.416;0.16;4;5;1.761904762;16
8;6.312147266;14.10833333;0;4.626631293;2.502777778;-2.541666667;0.65379686;0.682583971;1.012450397;-0.987847222;0.448;0.384;0.152;4;4.75;1.777777778;17
8;6.798500882;14.10833333;0;4.601330251;2.502777778;-2.541666667;0.677250045;0.684067771;1.046881092;-0.959333333;0.456;0.4;0.12;3;5;1.849206349;18
8;7.05154321;14.10833333;0;4.666162295;2.502777778;-2.541666667;0.678747095;0.653747519;1.012446581;-0.959090909;0.416;0.44;0.12;3;5;1.888888889;18
8;6.952469136;14.10833333;0;4.606793068;2.502777778;-2.541666667;0.702668232;0.652199844;1.0069161;-0.948958333;0.392;0.448;0.12;3;5;1.873015873;17
8;6.802160494;14.10833333;0;4.52538471;2.502777778;-2.541666667;0.702668232;0.662759957;1.0069161;-0.928654971;0.392;0.456;0.12;3;5;1.841269841;16
8;6.715983245;14.10833333;0;4.597288595;2.502777778;-2.541666667;0.702668232;0.645121831;1.0069161;-0.894747475;0.392;0.44;0.136;3;5.666666667;1.833333333;16
8;6.790895062;14.10833333;0;4.519895233;2.502777778;-2.541666667;0.70372634;0.645121831;1.078703704;-0.894747475;0.408;0.44;0.12;3;5;1.833333333;16
8;6.994135802;14.10833333;0;4.402359009;2.502777778;-2.541666667;0.705281997;0.648775059;1.103741497;-0.868323587;0.392;0.456;0.12;3;5;1.873015873;17
8;7.13622134;14.10833333;0;4.407097508;2.502777778;-2.541666667;0.667836443;0.648775059;1.043480726;-0.868323587;0.392;0.456;0.12;3;5;1.896825397;15
8;7.118474427;13.8;0;4.379396645;2.502777778;-2.541666667;0.676630264;0.638771064;1.035815603;-0.883429119;0.376;0.464;0.12;3;5;1.896825397;16
8;6.935758377;13.8;0;4.28205868;2.502777778;-2.541666667;0.676630264;0.684633377;1.035815603;-0.992241379;0.376;0.464;0.12;3;5;1.857142857;16
8;6.534479718;13.8;0;4.400747064;2.502777778;-2.541666667;0.676630264;0.682046272;1.035815603;-0.981034483;0.376;0.464;0.144;4;4.5;1.817460317;17
8;6.428902116;13.8;0;4.468261948;2.502777778;-2.486111111;0.681034357;0.63662167;1.069716776;-0.917505241;0.408;0.424;0.16;4;5;1.801587302;16
9;11.86703849;23.26388889;0;7.251936612;2.877777778;-2.602777778;0.683968024;0.629941997;0.958487654;-0.910380117;0.428571429;0.452380952;0.095238095;2;6;2.440944882;14
9;11.88433946;23.26388889;0;7.224874357;2.877777778;-2.602777778;0.687966363;0.629941997;0.924652778;-0.910380117;0.444444444;0.452380952;0.079365079;2;5;2.440944882;14
9;11.71393263;23.26388889;0;7.403969258;2.877777778;-2.602777778;0.637974165;0.636454641;0.834222222;-0.872037037;0.396825397;0.476190476;0.079365079;2;5;2.417322835;12
9;11.08204287;23.26388889;0;7.689986793;2.877777778;-2.602777778;0.61956376;0.640244452;0.824247685;-0.877966102;0.380952381;0.468253968;0.079365079;2;5;2.322834646;12
9;10.61178915;23.26388889;0;7.580329065;2.877777778;-2.602777778;0.634105833;0.638918017;0.863947991;-0.868611111;0.373015873;0.476190476;0.079365079;2;5;2.244094488;12
9;9.981999125;23.26388889;0;7.222053941;2.877777778;-2.602777778;0.632017535;0.636226822;0.883622685;-0.932062147;0.380952381;0.468253968;0.079365079;2;5;2.149606299;12
9;9.284405074;20.31388889;0;6.773541174;2.877777778;-2.697222222;0.636763509;0.671865317;0.877304965;-0.951018518;0.373015873;0.476190476;0.079365079;2;5;2.047244094;12
9;8.777252843;20.31388889;0;6.641028475;2.877777778;-2.697222222;0.697170299;0.686982744;0.970388889;-0.961452242;0.396825397;0.452380952;0.079365079;2;5;1.976377953;13
9;8.430096238;19.79166667;0;6.246523203;2.877777778;-2.697222222;0.711189361;0.685367384;0.980439815;-0.999185824;0.380952381;0.46031746;0.079365079;2;5;1.94488189;13
9;7.750153106;19.43333333;0;5.890953322;2.877777778;-2.711111111;0.702458746;0.726863727;0.967055556;-1.078472222;0.396825397;0.444444444;0.079365079;2;5;1.858267717;14
9;7.579549431;19.43333333;0;5.85550348;2.877777778;-2.711111111;0.69727761;0.716881746;1.002331349;-1.051666667;0.444444444;0.396825397;0.079365079;2;5;1.826771654;14
9;7.83851706;19.43333333;0;5.866902782;2.877777778;-2.711111111;0.685117603;0.740584879;0.988135593;-1.020124717;0.468253968;0.388888889;0.079365079;2;5;1.858267717;13
9;8.121675415;19.43333333;0;5.88482737;2.877777778;-2.711111111;0.696168758;0.712392386;1.034053498;-1.016666667;0.428571429;0.428571429;0.079365079;2;5;1.913385827;14
9;8.281321085;19.43333333;0;5.861188163;2.877777778;-2.711111111;0.692818207;0.73083796;1.0651341;-1.024489796;0.46031746;0.388888889;0.079365079;2;5;1.94488189;13
9;9.027296588;19.43333333;0;5.818967499;2.877777778;-2.711111111;0.673420591;0.735555258;1.039453125;-1.027423168;0.507936508;0.373015873;0.047619048;2;3;2.039370079;14
9;9.783158355;23.95555556;0;6.256228982;2.408333333;-2.711111111;0.595241963;0.735555258;0.970442708;-1.027423168;0.507936508;0.373015873;0.03968254;1;5;2.141732283;14
9;10.41988189;27.66111111;0;7.166981577;2.408333333;-2.711111111;0.598884465;0.735555258;0.95696649;-1.027423168;0.5;0.373015873;0.03968254;1;5;2.236220472;14
9;10.92445319;27.76666667;0;7.919880092;2.408333333;-2.711111111;0.614480849;0.713868461;0.980795019;-1.010055556;0.46031746;0.396825397;0.03968254;1;5;2.330708661;14
9;11.10218723;27.76666667;0;8.15060426;2.408333333;-2.711111111;0.60907443;0.694706902;1.006944444;-0.999022634;0.444444444;0.428571429;0.03968254;1;5;2.385826772;15
9;11.26699475;27.76666667;0;8.330113639;2.408333333;-2.711111111;0.610427646;0.705969601;0.964490741;-1.050578704;0.476190476;0.380952381;0.03968254;1;5;2.433070866;15
9;11.82193788;27.76666667;0;8.783605073;2.408333333;-2.711111111;0.602466518;0.748656464;0.927222222;-1.025595238;0.515873016;0.333333333;0.03968254;1;5;2.503937008;15
9;12.80564304;27.76666667;0;8.995126076;2.408333333;-2.711111111;0.602466518;0.733126129;0.927222222;-0.851033592;0.515873016;0.341269841;0.031746032;1;4;2.645669291;15
9;13.74669729;27.76666667;1.05;8.685146657;2.408333333;-2.711111111;0.608841958;0.717778877;0.9484319;-0.902324263;0.492063492;0.388888889;0;0;0;2.763779528;16
9;14.43705162;27.76666667;1.05;8.247555326;2.408333333;-2.711111111;0.604338677;0.713190492;0.962021858;-0.951811594;0.484126984;0.365079365;0;0;0;2.858267717;16
9;15.1402231;27.76666667;1.911111111;7.69228691;2.408333333;-2.711111111;0.611422864;0.715229259;0.943951613;-0.919502315;0.492063492;0.380952381;0;0;0;2.952755906;16
9;15.58825459;27.76666667;1.988888889;7.406379717;2.408333333;-2.711111111;0.591292842;0.693058999;0.887103175;-0.890828092;0.444444444;0.420634921;0;0;0;3.023622047;15
9;15.69262905;27.76666667;1.988888889;7.322933078;2.408333333;-2.711111111;0.596681726;0.688987565;0.888232323;-0.927323232;0.436507937;0.436507937;0;0;0;3.047244094;16
9;15.4209755;27.76666667;0;7.715733579;2.408333333;-2.711111111;0.601517288;0.634596845;0.879612159;-0.895808081;0.420634921;0.436507937;0.015873016;1;2;3.007874016;16
9;15.29805337;27.76666667;0;7.907537074;2.491666667;-2.711111111;0.600495568;0.636857444;0.884081197;-0.904989712;0.412698413;0.428571429;0.03968254;1;5;3;15
9;15.13945757;27.76666667;0;8.002665392;2.491666667;-2.711111111;0.596960367;0.649614831;0.891884532;-0.922777778;0.404761905;0.436507937;0.03968254;1;5;2.960629921;14
10;15.149068;31.605728;0;10.42960552;3.755136;-2.592832;0.861237453;0.747814283;1.1578336;-0.9810496;0.37037037;0.407407407;0.155555556;2;10.5;2.977941176;16
10;16.68149482;31.605728;0;9.691345566;3.755136;-2.592832;0.846194852;0.749132354;1.121591429;-0.993422222;0.414814815;0.4;0.118518519;2;8;3.169117647;17
10;17.54763482;31.605728;0;10.08372532;3.755136;-2.592832;0.874870035;0.756714225;1.042836414;-1.0371328;0.42962963;0.37037037;0.118518519;2;8;3.338235294;16
10;19.58199553;31.605728;0;9.302602814;3.755136;-2.503424;0.874559398;0.614102554;1.028192;-0.75438;0.437037037;0.355555556;0.081481481;2;5.5;3.683823529;14
10;21.35503506;31.605728;0;8.430461557;3.084576;-2.503424;0.74728484;0.607133942;0.774085053;-0.7510272;0.422222222;0.37037037;0.059259259;1;8;3.941176471;13
10;21.83001506;31.605728;0;8.683349957;3.084576;-2.503424;0.762768784;0.614002074;0.732518175;-0.780893277;0.422222222;0.348148148;0.059259259;1;8;4.029411765;11
10;22.27968471;31.605728;0;8.904647566;3.084576;-2.503424;0.802237027;0.608977802;0.686585962;-0.75907392;0.392592593;0.37037037;0.059259259;1;8;4.102941176;10
10;22.17942941;29.683456;0;8.805894021;3.084576;-2.503424;0.793930696;0.651836542;0.638628571;-0.748792;0.414814815;0.325925926;0.059259259;1;8;4.102941176;10
10;23.15798682;29.683456;0;8.819441033;3.084576;-2.101088;0.78492215;0.557247624;0.622002207;-0.550418;0.42962963;0.237037037;0.059259259;1;8;4.264705882;7
10;26.04172353;29.683456;1.207008;4.490075827;3.084576;-1.072896;0.767489933;0.23250147;0.58701482;-0.318696258;0.451851852;0.22962963;0;0;0;4.691176471;6
10;27.35588965;29.683456;23.335488;1.513691906;1.1176;-1.072896;0.190288987;0.23250147;0.284249962;-0.318696258;0.392592593;0.22962963;0;0;0;4.904411765;3
10;27.956764;33.483296;23.335488;1.674050013;1.251712;-1.072896;0.242379307;0.261226846;0.302611692;-0.325906581;0.385185185;0.22962963;0;0;0;4.948529412;2
10;28.68846329;33.483296;23.335488;1.852422111;1.251712;-1.072896;0.236935034;0.269065315;0.300736;-0.343262857;0.407407407;0.207407407;0;0;0;4.948529412;1
10;29.65255765;35.53968;27.627072;2.209297194;1.251712;-1.028192;0.214495727;0.26193649;0.298558857;-0.336876571;0.414814815;0.207407407;0;0;0;5;0
10;30.28761741;35.897312;27.627072;2.624254039;1.251712;-1.430528;0.218290949;0.324920831;0.297745509;-0.423446222;0.392592593;0.266666667;0;0;0;5;0
10;30.42403035;35.897312;27.627072;2.575949965;1.251712;-1.430528;0.221731087;0.30671315;0.303471385;-0.407303111;0.385185185;0.266666667;0;0;0;5;0
10;30.59594353;35.897312;27.627072;2.504603237;1.251712;-1.430528;0.215875222;0.316990993;0.297760571;-0.388286171;0.414814815;0.259259259;0;0;0;5;0
10;30.94437176;35.897312;27.627072;2.355065214;1.251712;-1.430528;0.213168492;0.314000133;0.294429793;-0.372130595;0.42962963;0.274074074;0;0;0;5;0
10;31.35229576;35.897312;27.627072;2.099541322;1.251712;-1.430528;0.210722389;0.327523298;0.289085867;-0.402336;0.444444444;0.237037037;0;0;0;5;0
10;31.82070165;35.897312;28.968192;1.717338119;1.251712;-1.430528;0.211053882;0.310139556;0.291346759;-0.385420973;0.42962963;0.274074074;0;0;0;5;0
10;31.84272494;35.897312;29.370528;1.665675989;0.715264;-1.430528;0.139699207;0.273363063;0.269155333;-0.35052;0.355555556;0.325925926;0;0;0;5;0
10;31.48147718;35.897312;27.314144;1.943617499;0.715264;-1.475232;0.140760469;0.309575357;0.261704667;-0.366945333;0.355555556;0.355555556;0;0;0;5;0
10;30.77903271;35.897312;27.314144;1.989157744;0.44704;-1.475232;0.082279614;0.29727123;0.205846326;-0.343662;0.318518519;0.355555556;0;0;0;5;0
10;29.66537718;32.723328;18.55216;2.540639482;0.44704;-1.922272;0.084083992;0.399494569;0.207164878;-0.411614189;0.303703704;0.392592593;0;0;0;4.933823529;1
10;27.08404988;32.723328;0;7.902605773;0.357632;-3.084576;0.070576233;0.649341809;0.201806629;-0.620640533;0.259259259;0.444444444;0.02962963;1;4;4.580882353;4
10;24.44552776;32.723328;0;10.30039338;2.548128;-3.084576;0.754607625;0.676944754;0.536448;-0.692912;0.244444444;0.444444444;0.059259259;1;8;4.227941176;7
10;21.89312659;32.723328;0;11.17644271;2.548128;-3.084576;0.836696622;0.77230185;0.753581714;-0.864986921;0.259259259;0.466666667;0.059259259;1;8;3.889705882;11
10;19.16684;32.723328;0;11.59749467;2.548128;-3.084576;0.912674406;0.768962729;1.004027676;-0.910277101;0.274074074;0.511111111;0.059259259;1;8;3.536764706;15
10;16.42510424;31.73984;0;11.20036071;2.68224;-3.084576;0.931605415;0.811143448;1.2170664;-1.046818667;0.296296296;0.533333333;0.059259259;1;8;3.198529412;19
10;13.21496259;30.219904;0;10.79330524;2.90576;-3.084576;0.983547631;0.806347854;1.367110698;-1.153757647;0.318518519;0.503703704;0.118518519;2;8;2.772058824;21
11;11.32609546;19.36111111;0;5.615210332;1.666666667;-1.472222222;0.389238027;0.444807462;0.704508857;-0.680555555;0.489361702;0.354609929;0.028368794;1;4;2.330985915;12
11;13.10093897;21.63888889;3.333333333;5.538680517;1.416666667;-1.472222222;0.357921996;0.444807462;0.564814815;-0.680555555;0.510638298;0.354609929;0;0;0;2.563380282;11
11;15.03071205;24.72222222;3.333333333;6.213600519;1.416666667;-1.472222222;0.361814861;0.438423726;0.482323232;-0.611111111;0.624113475;0.262411348;0;0;0;2.809859155;9
11;17.06885759;26.30555556;3.333333333;6.851675651;1.416666667;-1.472222222;0.313364464;0.447992923;0.393640351;-0.648148148;0.539007092;0.234042553;0;0;0;3.176056338;8
11;18.53521127;27.05555556;3.333333333;7.660278397;1.416666667;-1.472222222;0.328754971;0.455211788;0.402155887;-0.709325397;0.475177305;0.19858156;0;0;0;3.471830986;8
